ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
13.215.11.65,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,2087,Singapore,Amazon Data Services Singapore,"Amazon.com, Inc.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.215.11.65'],IPv4-Addr,"www.systemsecured.info,ec2-13-215-11-65.ap-southeast-1.compute.amazonaws.com,systemsecured.info",www.systemsecured.info,ec2-13-215-11-65.ap-southeast-1.compute.amazonaws.com,systemsecured.info
138.197.168.34,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1337,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '138.197.168.34'],IPv4-Addr,,,,
104.248.105.64,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1337,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '104.248.105.64'],IPv4-Addr,,,,
159.203.48.34,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1337,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.203.48.34'],IPv4-Addr,,,,
147.182.156.86,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1337,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '147.182.156.86'],IPv4-Addr,,,,
207.244.234.199,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8089,United States,US Net Inc.,"Nubes, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '207.244.234.199'],IPv4-Addr,"mail1.lunarrails.me,m24699.contaboserver.net",mail1.lunarrails.me,m24699.contaboserver.net,
148.113.6.150,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,India,OVHTECH R&D (INDIA) PRIVATE LIMITED,OVH SAS,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '148.113.6.150'],IPv4-Addr,supmaritimes.fr,supmaritimes.fr,,
54.225.170.245,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '54.225.170.245'],IPv4-Addr,"gophish.dev.apollosecure.com,ec2-54-225-170-245.compute-1.amazonaws.com",gophish.dev.apollosecure.com,ec2-54-225-170-245.compute-1.amazonaws.com,
165.227.236.119,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '165.227.236.119'],IPv4-Addr,,,,
170.64.170.31,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Australia,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '170.64.170.31'],IPv4-Addr,,,,
194.29.186.225,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Hong Kong,Prinode AB,"HostHatch, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '194.29.186.225'],IPv4-Addr,gofish.transfez-jack-engineering.xyz,gofish.transfez-jack-engineering.xyz,,
82.65.220.101,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,Free SAS,Free SAS,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '82.65.220.101'],IPv4-Addr,"82-65-220-101.subs.proxad.net,energie.netlib.re",82-65-220-101.subs.proxad.net,energie.netlib.re,
23.88.122.203,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,Hetzner Online GmbH,Hetzner Online GmbH,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '23.88.122.203'],IPv4-Addr,static.203.122.88.23.clients.your-server.de,static.203.122.88.23.clients.your-server.de,,
64.23.141.146,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '64.23.141.146'],IPv4-Addr,certipay.rpsrealsolution.com,certipay.rpsrealsolution.com,,
45.79.2.86,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Linode,Akamai Connected Cloud,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.79.2.86'],IPv4-Addr,45-79-2-86.ip.linodeusercontent.com,45-79-2-86.ip.linodeusercontent.com,,
144.126.250.5,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '144.126.250.5'],IPv4-Addr,,,,
150.95.83.81,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Thailand,ZCOM,"GMO-Z com NetDesign Holdings Co., Ltd.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '150.95.83.81'],IPv4-Addr,v150-95-83-81.a017.g.bkk1.static.cnode.io,v150-95-83-81.a017.g.bkk1.static.cnode.io,,
18.141.188.144,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Singapore,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '18.141.188.144'],IPv4-Addr,"www.siamplw.online,ec2-18-141-188-144.ap-southeast-1.compute.amazonaws.com",www.siamplw.online,ec2-18-141-188-144.ap-southeast-1.compute.amazonaws.com,
35.199.69.179,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Brazil,Google LLC,Google LLC,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '35.199.69.179'],IPv4-Addr,179.69.199.35.bc.googleusercontent.com,179.69.199.35.bc.googleusercontent.com,,
51.254.115.39,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,OVH SAS,OVH SAS,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '51.254.115.39'],IPv4-Addr,"dieenvironnement.fr,vps-d4713d1b.vps.ovh.net,admin.dieenvironnement.fr",dieenvironnement.fr,vps-d4713d1b.vps.ovh.net,admin.dieenvironnement.fr
172.105.41.51,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,India,Linode,Akamai Connected Cloud,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '172.105.41.51'],IPv4-Addr,"netcoresmartech.com,falconide.com,netcorecloud.net,netcorecloud.com,saymails.com,pepipost.com,netcore.co.in,172-105-41-51.ip.linodeusercontent.com",netcoresmartech.com,falconide.com,netcorecloud.net
180.179.104.89,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,India,NTT COMMUNICATIONS INDIA NETWORK SERVICES PRIVATE LIMITED,NTT COMMUNICATIONS INDIA NETWORK SERVICES PRIVATE LIMITED,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '180.179.104.89'],IPv4-Addr,"www.maindraholidays.co.in,maindraholidays.co.in",www.maindraholidays.co.in,maindraholidays.co.in,
4.233.192.241,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,Microsoft Corporation,Microsoft Corporation,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '4.233.192.241'],IPv4-Addr,,,,
157.90.228.223,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,Hetzner Online GmbH,Hetzner Online GmbH,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '157.90.228.223'],IPv4-Addr,"gophish.baeckerei-wolf-digital.de,static.223.228.90.157.clients.your-server.de",gophish.baeckerei-wolf-digital.de,static.223.228.90.157.clients.your-server.de,
43.205.72.198,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,India,"Amazon.com, Inc.","Amazon.com, Inc.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.205.72.198'],IPv4-Addr,"csa.zcodemo.com,ec2-43-205-72-198.ap-south-1.compute.amazonaws.com",csa.zcodemo.com,ec2-43-205-72-198.ap-south-1.compute.amazonaws.com,
101.33.244.132,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.33.244.132'],IPv4-Addr,,,,
103.196.154.148,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Indonesia,PT Biznet Gio Nusantara,PT Biznet Gio Nusantara,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.196.154.148'],IPv4-Addr,"ip-148-154-196-103.wjv-1.biznetg.io,lumoshive.com",ip-148-154-196-103.wjv-1.biznetg.io,lumoshive.com,
185.101.159.204,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Switzerland,hosttech GmbH,hosttech GmbH,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.101.159.204'],IPv4-Addr,32243.hostserv.eu,32243.hostserv.eu,,
185.232.69.81,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,netcup GmbH,netcup GmbH,2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.232.69.81'],IPv4-Addr,v2202407229918279082.luckysrv.de,v2202407229918279082.luckysrv.de,,
124.235.147.90,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8080,China,CHINANET Jilin province network,CHINANET-BACKBONE,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.235.147.90'],IPv4-Addr,,,,
141.100.234.123,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Germany,Hochschule Darmstadt,Man-da.de GmbH,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '141.100.234.123'],IPv4-Addr,,,,
46.30.78.13,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,COMback GmbH,COMback GmbH,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '46.30.78.13'],IPv4-Addr,"gophish.comback.de,comback.de",gophish.comback.de,comback.de,
13.235.172.221,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,India,Amazon Data Services India,"Amazon.com, Inc.",2025-02-15,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.235.172.221'],IPv4-Addr,ec2-13-235-172-221.ap-south-1.compute.amazonaws.com,ec2-13-235-172-221.ap-south-1.compute.amazonaws.com,,
43.135.5.121,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Hong Kong,"Asia Pacific Network Information Center, Pty. Ltd.","Tencent Building, Kejizhongyi Avenue",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.135.5.121'],IPv4-Addr,gp.bl0cksec.cn,gp.bl0cksec.cn,,
164.92.223.34,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Netherlands,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '164.92.223.34'],IPv4-Addr,eggmod.com,eggmod.com,,
47.106.239.62,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8880,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.106.239.62'],IPv4-Addr,eydigital.cn,eydigital.cn,,
181.50.73.64,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,4443,Colombia,Telmex Colombia S.A.,Telmex Colombia S.A.,2025-01-16,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '181.50.73.64'],IPv4-Addr,static-ip-181-50-73-64.cobog01p.clarocloud.com.co,static-ip-181-50-73-64.cobog01p.clarocloud.com.co,,
3.212.215.46,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '3.212.215.46'],IPv4-Addr,"ec2-3-212-215-46.compute-1.amazonaws.com,admin.0kta.help",ec2-3-212-215-46.compute-1.amazonaws.com,admin.0kta.help,
103.169.3.162,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Indonesia,PT iForte Global Internet,PT iForte Global Internet,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.169.3.162'],IPv4-Addr,"admin.bmkg.site,162.3.169.103.ptr.iforte.net.id",admin.bmkg.site,162.3.169.103.ptr.iforte.net.id,
194.36.146.33,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,netcup GmbH,netcup GmbH,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '194.36.146.33'],IPv4-Addr,"gp.stadt-ahlen.de,n8n.stadt-ahlen.de",gp.stadt-ahlen.de,n8n.stadt-ahlen.de,
52.87.131.126,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '52.87.131.126'],IPv4-Addr,"ec2-52-87-131-126.compute-1.amazonaws.com,cyberhoot.com",ec2-52-87-131-126.compute-1.amazonaws.com,cyberhoot.com,
122.8.152.116,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Thailand,HUAWEI INTERNATIONAL PTE. LTD.,HUAWEI CLOUDS,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '122.8.152.116'],IPv4-Addr,"gophish.cjexpess.com,ecs-122-8-152-116.compute.hwclouds-dns.com,info.cjexpess.com",gophish.cjexpess.com,ecs-122-8-152-116.compute.hwclouds-dns.com,info.cjexpess.com
201.234.38.193,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Argentina,Level 3 Argentina S.A.,SIDERCA S.A.I.C.,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '201.234.38.193'],IPv4-Addr,survey.tsttenaris.com,survey.tsttenaris.com,,
162.19.251.227,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,OVH GmbH,OVH SAS,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '162.19.251.227'],IPv4-Addr,"goph.elan-cite.fr,vps-76bdcf6c.vps.ovh.net",goph.elan-cite.fr,vps-76bdcf6c.vps.ovh.net,
129.151.252.237,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,Oracle Corporation,Oracle Corporation,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '129.151.252.237'],IPv4-Addr,aubay.pt,aubay.pt,,
15.236.5.186,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,Amazon Data Services France,"Amazon.com, Inc.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '15.236.5.186'],IPv4-Addr,"ec2-15-236-5-186.eu-west-3.compute.amazonaws.com,gophish.eassist.me",ec2-15-236-5-186.eu-west-3.compute.amazonaws.com,gophish.eassist.me,
212.64.195.38,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Turkey,ATLAS ON-LINE,SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticaret Ltd. Sti.,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '212.64.195.38'],IPv4-Addr,,,,
13.36.36.90,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,Amazon Data Services France,"Amazon.com, Inc.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.36.36.90'],IPv4-Addr,"ec2-13-36-36-90.eu-west-3.compute.amazonaws.com,gophish.eassist.me",ec2-13-36-36-90.eu-west-3.compute.amazonaws.com,gophish.eassist.me,
188.166.25.37,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Netherlands,"Digital Ocean, Inc.","DigitalOcean, LLC",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '188.166.25.37'],IPv4-Addr,,,,
18.205.120.250,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '18.205.120.250'],IPv4-Addr,ec2-18-205-120-250.compute-1.amazonaws.com,ec2-18-205-120-250.compute-1.amazonaws.com,,
144.22.207.61,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Brazil,Oracle Corporation,Oracle Corporation,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '144.22.207.61'],IPv4-Addr,user.app.br,user.app.br,,
45.143.167.79,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Netherlands,BlueVPS OU,BlueVPS OU,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.143.167.79'],IPv4-Addr,,,,
178.128.46.20,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '178.128.46.20'],IPv4-Addr,,,,
51.83.2.146,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '51.83.2.146'],IPv4-Addr,ns3138123.ip-51-83-2.eu,ns3138123.ip-51-83-2.eu,,
217.182.128.238,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '217.182.128.238'],IPv4-Addr,vps-0a145d8b.vps.ovh.net,vps-0a145d8b.vps.ovh.net,,
185.67.144.27,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,SACLAK NETWORK SARL,SACLAK NETWORK SARL,2025-02-14,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.67.144.27'],IPv4-Addr,ategie-86360-t2-routeur.saclak.net,ategie-86360-t2-routeur.saclak.net,,
13.81.70.218,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Netherlands,Microsoft Corporation,Microsoft Corporation,2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.81.70.218'],IPv4-Addr,,,,
37.9.8.115,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Russian Federation,Selectel Network,JSC Selectel,2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '37.9.8.115'],IPv4-Addr,"bystrabank.ru,postfixadmin.bystrabank.ru,portal.bystrabank.ru,mail.bystrabank.ru,gophish.bystrabank.ru",bystrabank.ru,postfixadmin.bystrabank.ru,portal.bystrabank.ru
54.191.136.249,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,"Amazon.com, Inc.","Amazon.com, Inc.",2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '54.191.136.249'],IPv4-Addr,"ec2-54-191-136-249.us-west-2.compute.amazonaws.com,gophish.salesstarnetworks.com",ec2-54-191-136-249.us-west-2.compute.amazonaws.com,gophish.salesstarnetworks.com,
46.231.200.31,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,4444,Switzerland,"METANET AG, Switzerland",METANET AG,2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '46.231.200.31'],IPv4-Addr,rc21a0811.dnh.net,rc21a0811.dnh.net,,
13.213.28.222,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Singapore,Amazon Data Services Singapore,"Amazon.com, Inc.",2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.213.28.222'],IPv4-Addr,ec2-13-213-28-222.ap-southeast-1.compute.amazonaws.com,ec2-13-213-28-222.ap-southeast-1.compute.amazonaws.com,,
121.224.7.169,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,China,CHINANET jiangsu province network,CHINANET-BACKBONE,2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.224.7.169'],IPv4-Addr,,,,
47.94.193.73,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-13,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.94.193.73'],IPv4-Addr,,,,
103.86.177.53,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,India,MilesWeb Internet Services Pvt Ltd,MilesWeb Internet Services Pvt Ltd,2025-02-12,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.86.177.53'],IPv4-Addr,vps.innvikta.com,vps.innvikta.com,,
185.22.196.133,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,NEXTO SERVICE PROVIDER,FIDUCIAL CLOUD SASU,2025-02-12,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.22.196.133'],IPv4-Addr,,,,
66.70.238.186,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Canada,"OVH Hosting, Inc.",OVH SAS,2025-02-12,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '66.70.238.186'],IPv4-Addr,bilbo.baicom.com,bilbo.baicom.com,,
139.162.185.94,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,139.162.0.0/16,Akamai Connected Cloud,2025-02-12,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '139.162.185.94'],IPv4-Addr,139-162-185-94.ip.linodeusercontent.com,139-162-185-94.ip.linodeusercontent.com,,
13.60.63.169,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Sweden,Amazon Data Services Sweden,"Amazon.com, Inc.",2025-02-12,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.60.63.169'],IPv4-Addr,ec2-13-60-63-169.eu-north-1.compute.amazonaws.com,ec2-13-60-63-169.eu-north-1.compute.amazonaws.com,,
13.250.55.125,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Singapore,Amazon Data Services Singapore,"Amazon.com, Inc.",2025-02-11,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.250.55.125'],IPv4-Addr,"ec2-13-250-55-125.ap-southeast-1.compute.amazonaws.com,admin.kiotviet.cloud",ec2-13-250-55-125.ap-southeast-1.compute.amazonaws.com,admin.kiotviet.cloud,
15.165.216.186,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,"Korea, Republic of",AWS Asia Pacific (Seoul) Region,"Amazon.com, Inc.",2025-02-11,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '15.165.216.186'],IPv4-Addr,ec2-15-165-216-186.ap-northeast-2.compute.amazonaws.com,ec2-15-165-216-186.ap-northeast-2.compute.amazonaws.com,,
3.8.88.67,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United Kingdom,Amazon Data Services UK,"Amazon.com, Inc.",2025-02-11,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '3.8.88.67'],IPv4-Addr,ec2-3-8-88-67.eu-west-2.compute.amazonaws.com,ec2-3-8-88-67.eu-west-2.compute.amazonaws.com,,
34.38.195.43,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Belgium,Google LLC,Google LLC,2025-02-11,2025-02-15,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.38.195.43'],IPv4-Addr,43.195.38.34.bc.googleusercontent.com,43.195.38.34.bc.googleusercontent.com,,
